nb,194,26,479,185,0.8818181818181818,0.2786144578313253,0.5118733509234829,0.647746243739566,0.7935746127175528,0.7613122171945701,0.8016018619934282,0.5727272727272728,0.9033525298231181
lr,114,106,628,36,0.5181818181818182,0.05421686746987952,0.76,0.6162162162162163,0.6695346401316774,0.8393665158371041,0.7319824753559693,0.5772727272727273,0.906571369806664
svm,122,98,599,65,0.5545454545454546,0.09789156626506024,0.6524064171122995,0.5995085995085995,0.6868620410925429,0.8156108597285068,0.7283269441401973,0.5409090909090909,0.885782599753188
mlp,142,78,614,50,0.6454545454545455,0.07530120481927711,0.7395833333333334,0.6893203883495145,0.7602455442781906,0.8552036199095022,0.7850766703176341,0.5954545454545455,0.8671277252159605
rf,65,155,651,13,0.29545454545454547,0.01957831325301205,0.8333333333333334,0.43624161073825507,0.454072325356798,0.8099547511312217,0.6379381161007667,0.5363636363636364,0.8819055944055945
